HCP_ID,Channel,Priority
18728,Medscape Alert,6
18729,HQ Email,1
18729,SF,2
18729,Veeva Email,3
18729,Medscape Email,4
18729,EDH Alert,5
18729,Medscape Alert,6
18730,HQ Email,1
18730,SF,2
18730,Veeva Email,3
18730,Medscape Email,4
18730,EDH Alert,5
18730,Medscape Alert,6
18731,HQ Email,1
18731,SF,2
18731,Veeva Email,3
18731,Medscape Email,4
18731,EDH Alert,5
18731,Medscape Alert,6
18732,HQ Email,1
18732,SF,2
18732,Veeva Email,3
18732,Medscape Email,4
18732,EDH Alert,5
18732,Medscape Alert,6
18733,HQ Email,1
18733,SF,2
18733,Veeva Email,3
18733,Medscape Email,4
18733,EDH Alert,5
18733,Medscape Alert,6
18734,HQ Email,1
18734,SF,2
18734,Veeva Email,3
18734,Medscape Email,4
18734,EDH Alert,5
18734,Medscape Alert,6
18735,HQ Email,1
18735,SF,2
18735,Veeva Email,3
18735,Medscape Email,4
18735,EDH Alert,5
18735,Medscape Alert,6
18736,HQ Email,1
18736,SF,2
18736,Veeva Email,3
18736,Medscape Email,4
18736,EDH Alert,5
18736,Medscape Alert,6
18737,HQ Email,1
18737,SF,2
18737,Veeva Email,3
18737,Medscape Email,4
18737,EDH Alert,5
18737,Medscape Alert,6
18738,HQ Email,1
18738,SF,2
18738,Veeva Email,3
18738,Medscape Email,4
18738,EDH Alert,5
18738,Medscape Alert,6
18739,HQ Email,1
18739,SF,2
18739,Veeva Email,3
18739,Medscape Email,4
18739,EDH Alert,5
18739,Medscape Alert,6
18740,HQ Email,1
18740,SF,2
18740,Veeva Email,3
18740,Medscape Email,4
18740,EDH Alert,5
18740,Medscape Alert,6
18741,HQ Email,1
18741,SF,2
18741,Veeva Email,3
18741,Medscape Email,4
18741,EDH Alert,5
18741,Medscape Alert,6
18742,HQ Email,1
18742,SF,2
18742,Veeva Email,3
18742,Medscape Email,4
18742,EDH Alert,5
18742,Medscape Alert,6
18743,HQ Email,1
18743,SF,2
18743,Veeva Email,3
18743,Medscape Email,4
18743,EDH Alert,5
18743,Medscape Alert,6
18744,HQ Email,1
18744,SF,2
18744,Veeva Email,3
18744,Medscape Email,4
18744,EDH Alert,5
18744,Medscape Alert,6
18745,HQ Email,1
18745,SF,2
18745,Veeva Email,3
18745,Medscape Email,4
18745,EDH Alert,5
18745,Medscape Alert,6
18746,HQ Email,1
18746,SF,2
18746,Veeva Email,3
18746,Medscape Email,4
18746,EDH Alert,5
18746,Medscape Alert,6
18747,HQ Email,1
18747,SF,2
18747,Veeva Email,3
18747,Medscape Email,4
18747,EDH Alert,5
18747,Medscape Alert,6
18748,HQ Email,1
18748,SF,2
18748,Veeva Email,3
18748,Medscape Email,4
18748,EDH Alert,5
18748,Medscape Alert,6
18749,HQ Email,1
18749,SF,2
18749,Veeva Email,3
18749,Medscape Email,4
18749,EDH Alert,5
18749,Medscape Alert,6
18750,HQ Email,1
18750,SF,2
18750,Veeva Email,3
18750,Medscape Email,4
18750,EDH Alert,5
18750,Medscape Alert,6
18751,HQ Email,1
18751,SF,2
18751,Veeva Email,3
18751,Medscape Email,4
18751,EDH Alert,5
18751,Medscape Alert,6
18752,HQ Email,1
18752,SF,2
18752,Veeva Email,3
18752,Medscape Email,4
18752,EDH Alert,5
18752,Medscape Alert,6
18753,HQ Email,1
18753,SF,2
18753,Veeva Email,3
18753,Medscape Email,4
18753,EDH Alert,5
18753,Medscape Alert,6
18754,HQ Email,1
18754,SF,2
18754,Veeva Email,3
18754,Medscape Email,4
18754,EDH Alert,5
18754,Medscape Alert,6
18755,HQ Email,1
18755,SF,2
18755,Veeva Email,3
18755,Medscape Email,4
18755,EDH Alert,5
18755,Medscape Alert,6
18756,HQ Email,1
18756,SF,2
18756,Veeva Email,3
18756,Medscape Email,4
18756,EDH Alert,5
18756,Medscape Alert,6
18757,HQ Email,1
18757,SF,2
18757,Veeva Email,3
18757,Medscape Email,4
18757,EDH Alert,5
18757,Medscape Alert,6
18758,HQ Email,1
18758,SF,2
18758,Veeva Email,3
18758,Medscape Email,4
18758,EDH Alert,5
18758,Medscape Alert,6
18759,HQ Email,1
18759,SF,2
18759,Veeva Email,3
18759,Medscape Email,4
18759,EDH Alert,5
18759,Medscape Alert,6
18760,HQ Email,1
18760,SF,2
18760,Veeva Email,3
18760,Medscape Email,4
18760,EDH Alert,5
18760,Medscape Alert,6
18761,HQ Email,1
18761,SF,2
18761,Veeva Email,3
18761,Medscape Email,4
18761,EDH Alert,5
18761,Medscape Alert,6
18762,HQ Email,1
18762,SF,2
18762,Veeva Email,3
18762,Medscape Email,4
18762,EDH Alert,5
18762,Medscape Alert,6
18763,HQ Email,1
18763,SF,2
18763,Veeva Email,3
18763,Medscape Email,4
18763,EDH Alert,5
18763,Medscape Alert,6
18764,HQ Email,1
18764,SF,2
18764,Veeva Email,3
18764,Medscape Email,4
18764,EDH Alert,5
18764,Medscape Alert,6
18765,HQ Email,1
18765,SF,2
18765,Veeva Email,3
18765,Medscape Email,4
18765,EDH Alert,5
18765,Medscape Alert,6
18766,HQ Email,1
18766,SF,2
18766,Veeva Email,3
18766,Medscape Email,4
18766,EDH Alert,5
18766,Medscape Alert,6
18767,HQ Email,1
18767,SF,2
18767,Veeva Email,3
18767,Medscape Email,4
18767,EDH Alert,5
18767,Medscape Alert,6
18768,HQ Email,1
18768,SF,2
18768,Veeva Email,3
18768,Medscape Email,4
18768,EDH Alert,5
18768,Medscape Alert,6
18769,HQ Email,1
18769,SF,2
18769,Veeva Email,3
18769,Medscape Email,4
18769,EDH Alert,5
18769,Medscape Alert,6
18770,HQ Email,1
18770,SF,2
18770,Veeva Email,3
18770,Medscape Email,4
18770,EDH Alert,5
18770,Medscape Alert,6
18771,HQ Email,1
18771,SF,2
18771,Veeva Email,3
18771,Medscape Email,4
18771,EDH Alert,5
18771,Medscape Alert,6
18772,HQ Email,1
18772,SF,2
18772,Veeva Email,3
18772,Medscape Email,4
18772,EDH Alert,5
18772,Medscape Alert,6
18773,HQ Email,1
18773,SF,2
18773,Veeva Email,3
18773,Medscape Email,4
18773,EDH Alert,5
18773,Medscape Alert,6
18774,HQ Email,1
18774,SF,2
18774,Veeva Email,3
18774,Medscape Email,4
18774,EDH Alert,5
18774,Medscape Alert,6
18775,HQ Email,1
18775,SF,2
18775,Veeva Email,3
18775,Medscape Email,4
18775,EDH Alert,5
18775,Medscape Alert,6
18776,HQ Email,1
18776,SF,2
18776,Veeva Email,3
18776,Medscape Email,4
18776,EDH Alert,5
18776,Medscape Alert,6
18777,HQ Email,1
18777,SF,2
18777,Veeva Email,3
18777,Medscape Email,4
18777,EDH Alert,5
18777,Medscape Alert,6
18778,HQ Email,1
18778,SF,2
18778,Veeva Email,3
18778,Medscape Email,4
18778,EDH Alert,5
18778,Medscape Alert,6
18779,HQ Email,1
18779,SF,2
18779,Veeva Email,3
18779,Medscape Email,4
18779,EDH Alert,5
18779,Medscape Alert,6
18780,HQ Email,1
18780,SF,2
18780,Veeva Email,3
18780,Medscape Email,4
18780,EDH Alert,5
18780,Medscape Alert,6
18781,HQ Email,1
18781,SF,2
18781,Veeva Email,3
18781,Medscape Email,4
18781,EDH Alert,5
18781,Medscape Alert,6
18782,HQ Email,1
18782,SF,2
18782,Veeva Email,3
18782,Medscape Email,4
18782,EDH Alert,5
18782,Medscape Alert,6
18783,HQ Email,1
18783,SF,2
18783,Veeva Email,3
18783,Medscape Email,4
18783,EDH Alert,5
18783,Medscape Alert,6
18784,HQ Email,1
18784,SF,2
18784,Veeva Email,3
18784,Medscape Email,4
18784,EDH Alert,5
18784,Medscape Alert,6
18785,HQ Email,1
18785,SF,2
18785,Veeva Email,3
18785,Medscape Email,4
18785,EDH Alert,5
18785,Medscape Alert,6
18786,HQ Email,1
18786,SF,2
18786,Veeva Email,3
18786,Medscape Email,4
18786,EDH Alert,5
18786,Medscape Alert,6
18787,HQ Email,1
18787,SF,2
18787,Veeva Email,3
18787,Medscape Email,4
18787,EDH Alert,5
18787,Medscape Alert,6
18788,HQ Email,1
18788,SF,2
18788,Veeva Email,3
18788,Medscape Email,4
18788,EDH Alert,5
18788,Medscape Alert,6
18789,HQ Email,1
18789,SF,2
18789,Veeva Email,3
18789,Medscape Email,4
18789,EDH Alert,5
18789,Medscape Alert,6
18790,HQ Email,1
18790,SF,2
18790,Veeva Email,3
18790,Medscape Email,4
18790,EDH Alert,5
18790,Medscape Alert,6
18791,HQ Email,1
18791,SF,2
18791,Veeva Email,3
18791,Medscape Email,4
18791,EDH Alert,5
18791,Medscape Alert,6
18792,HQ Email,1
18792,SF,2
18792,Veeva Email,3
18792,Medscape Email,4
18792,EDH Alert,5
18792,Medscape Alert,6
18793,HQ Email,1
18793,SF,2
18793,Veeva Email,3
18793,Medscape Email,4
18793,EDH Alert,5
18793,Medscape Alert,6
18794,HQ Email,1
18794,SF,2
18794,Veeva Email,3
18794,Medscape Email,4
18794,EDH Alert,5
18794,Medscape Alert,6
18795,HQ Email,1
18795,SF,2
18795,Veeva Email,3
18795,Medscape Email,4
18795,EDH Alert,5
18795,Medscape Alert,6
18796,HQ Email,1
18796,SF,2
18796,Veeva Email,3
18796,Medscape Email,4
18796,EDH Alert,5
18796,Medscape Alert,6
18797,HQ Email,1
18797,SF,2
18797,Veeva Email,3
18797,Medscape Email,4
18797,EDH Alert,5
18797,Medscape Alert,6
18798,HQ Email,1
18798,SF,2
18798,Veeva Email,3
18798,Medscape Email,4
18798,EDH Alert,5
18798,Medscape Alert,6
18799,HQ Email,1
18799,SF,2
18799,Veeva Email,3
18799,Medscape Email,4
18799,EDH Alert,5
18799,Medscape Alert,6
18800,HQ Email,1
18800,SF,2
18800,Veeva Email,3
18800,Medscape Email,4
18800,EDH Alert,5
18800,Medscape Alert,6
18801,HQ Email,1
18801,SF,2
18801,Veeva Email,3
18801,Medscape Email,4
18801,EDH Alert,5
18801,Medscape Alert,6
18802,HQ Email,1
18802,SF,2
18802,Veeva Email,3
18802,Medscape Email,4
18802,EDH Alert,5
18802,Medscape Alert,6
18803,HQ Email,1
18803,SF,2
18803,Veeva Email,3
18803,Medscape Email,4
18803,EDH Alert,5
18803,Medscape Alert,6
18804,HQ Email,1
18804,SF,2
18804,Veeva Email,3
18804,Medscape Email,4
18804,EDH Alert,5
18804,Medscape Alert,6
18805,HQ Email,1
18805,SF,2
18805,Veeva Email,3
18805,Medscape Email,4
18805,EDH Alert,5
18805,Medscape Alert,6
18806,HQ Email,1
18806,SF,2
18806,Veeva Email,3
18806,Medscape Email,4
18806,EDH Alert,5
18806,Medscape Alert,6
18807,HQ Email,1
18807,SF,2
18807,Veeva Email,3
18807,Medscape Email,4
18807,EDH Alert,5
18807,Medscape Alert,6
18808,HQ Email,1
18808,SF,2
18808,Veeva Email,3
18808,Medscape Email,4
18808,EDH Alert,5
18808,Medscape Alert,6
18809,HQ Email,1
18809,SF,2
18809,Veeva Email,3
18809,Medscape Email,4
18809,EDH Alert,5
18809,Medscape Alert,6
18810,HQ Email,1
18810,SF,2
18810,Veeva Email,3
18810,Medscape Email,4
18810,EDH Alert,5
18810,Medscape Alert,6
18811,HQ Email,1
18811,SF,2
18811,Veeva Email,3
18811,Medscape Email,4
18811,EDH Alert,5
18811,Medscape Alert,6
18812,HQ Email,1
18812,SF,2
18812,Veeva Email,3
18812,Medscape Email,4
18812,EDH Alert,5
18812,Medscape Alert,6
18813,HQ Email,1
18813,SF,2
18813,Veeva Email,3
18813,Medscape Email,4
18813,EDH Alert,5
18813,Medscape Alert,6
18814,HQ Email,1
18814,SF,2
18814,Veeva Email,3
18814,Medscape Email,4
18814,EDH Alert,5
18814,Medscape Alert,6
18815,HQ Email,1
18815,SF,2
18815,Veeva Email,3
18815,Medscape Email,4
18815,EDH Alert,5
18815,Medscape Alert,6
18816,HQ Email,1
18816,SF,2
18816,Veeva Email,3
18816,Medscape Email,4
18816,EDH Alert,5
18816,Medscape Alert,6
18817,HQ Email,1
18817,SF,2
18817,Veeva Email,3
18817,Medscape Email,4
18817,EDH Alert,5
18817,Medscape Alert,6
18818,HQ Email,1
18818,SF,2
18818,Veeva Email,3
18818,Medscape Email,4
18818,EDH Alert,5
18818,Medscape Alert,6
18819,HQ Email,1
18819,SF,2
18819,Veeva Email,3
18819,Medscape Email,4
18819,EDH Alert,5
18819,Medscape Alert,6
18820,HQ Email,1
18820,SF,2
18820,Veeva Email,3
18820,Medscape Email,4
18820,EDH Alert,5
18820,Medscape Alert,6
18821,HQ Email,1
18821,SF,2
18821,Veeva Email,3
18821,Medscape Email,4
18821,EDH Alert,5
18821,Medscape Alert,6
18822,HQ Email,1
18822,SF,2
18822,Veeva Email,3
18822,Medscape Email,4
18822,EDH Alert,5
18822,Medscape Alert,6
18823,HQ Email,1
18823,SF,2
18823,Veeva Email,3
18823,Medscape Email,4
18823,EDH Alert,5
18823,Medscape Alert,6
18824,HQ Email,1
18824,SF,2
18824,Veeva Email,3
18824,Medscape Email,4
18824,EDH Alert,5
18824,Medscape Alert,6
18825,HQ Email,1
18825,SF,2
18825,Veeva Email,3
18825,Medscape Email,4
18825,EDH Alert,5
18825,Medscape Alert,6
18826,HQ Email,1
18826,SF,2
18826,Veeva Email,3
18826,Medscape Email,4
18826,EDH Alert,5
18826,Medscape Alert,6
18827,HQ Email,1
18827,SF,2
18827,Veeva Email,3
18827,Medscape Email,4
18827,EDH Alert,5
18827,Medscape Alert,6
18828,HQ Email,1
18828,SF,2
18828,Veeva Email,3
18828,Medscape Email,4
18828,EDH Alert,5
18828,Medscape Alert,6
18829,HQ Email,1
18829,SF,2
18829,Veeva Email,3
18829,Medscape Email,4
18829,EDH Alert,5
18829,Medscape Alert,6
18830,HQ Email,1
18830,SF,2
18830,Veeva Email,3
18830,Medscape Email,4
18830,EDH Alert,5
18830,Medscape Alert,6
18831,HQ Email,1
18831,SF,2
18831,Veeva Email,3
18831,Medscape Email,4
18831,EDH Alert,5
18831,Medscape Alert,6
18832,HQ Email,1
18832,SF,2
18832,Veeva Email,3
18832,Medscape Email,4
18832,EDH Alert,5
18832,Medscape Alert,6
18833,HQ Email,1
18833,SF,2
18833,Veeva Email,3
18833,Medscape Email,4
18833,EDH Alert,5
18833,Medscape Alert,6
18834,HQ Email,1
18834,SF,2
18834,Veeva Email,3
18834,Medscape Email,4
18834,EDH Alert,5
18834,Medscape Alert,6
18835,HQ Email,1
18835,SF,2
18835,Veeva Email,3
18835,Medscape Email,4
18835,EDH Alert,5
18835,Medscape Alert,6
18836,HQ Email,1
18836,SF,2
18836,Veeva Email,3
18836,Medscape Email,4
18836,EDH Alert,5
18836,Medscape Alert,6
18837,HQ Email,1
18837,SF,2
18837,Veeva Email,3
18837,Medscape Email,4
18837,EDH Alert,5
18837,Medscape Alert,6
18838,HQ Email,1
18838,SF,2
18838,Veeva Email,3
18838,Medscape Email,4
18838,EDH Alert,5
18838,Medscape Alert,6
18839,HQ Email,1
18839,SF,2
18839,Veeva Email,3
18839,Medscape Email,4
18839,EDH Alert,5
18839,Medscape Alert,6
18840,HQ Email,1
18840,SF,2
18840,Veeva Email,3
18840,Medscape Email,4
18840,EDH Alert,5
18840,Medscape Alert,6
18841,HQ Email,1
18841,SF,2
18841,Veeva Email,3
18841,Medscape Email,4
18841,EDH Alert,5
18841,Medscape Alert,6
18842,HQ Email,1
18842,SF,2
18842,Veeva Email,3
18842,Medscape Email,4
18842,EDH Alert,5
18842,Medscape Alert,6
18843,HQ Email,1
18843,SF,2
18843,Veeva Email,3
18843,Medscape Email,4
18843,EDH Alert,5
18843,Medscape Alert,6
18844,HQ Email,1
18844,SF,2
18844,Veeva Email,3
18844,Medscape Email,4
18844,EDH Alert,5
18844,Medscape Alert,6
18845,HQ Email,1
18845,SF,2
18845,Veeva Email,3
18845,Medscape Email,4
18845,EDH Alert,5
18845,Medscape Alert,6
18846,HQ Email,1
18846,SF,2
18846,Veeva Email,3
18846,Medscape Email,4
18846,EDH Alert,5
18846,Medscape Alert,6
18847,HQ Email,1
18847,SF,2
18847,Veeva Email,3
18847,Medscape Email,4
18847,EDH Alert,5
18847,Medscape Alert,6
18848,HQ Email,1
18848,SF,2
18848,Veeva Email,3
18848,Medscape Email,4
18848,EDH Alert,5
18848,Medscape Alert,6
18849,HQ Email,1
18849,SF,2
18849,Veeva Email,3
18849,Medscape Email,4
18849,EDH Alert,5
18849,Medscape Alert,6
18850,HQ Email,1
18850,SF,2
18850,Veeva Email,3
18850,Medscape Email,4
18850,EDH Alert,5
18850,Medscape Alert,6
18851,HQ Email,1
18851,SF,2
18851,Veeva Email,3
18851,Medscape Email,4
18851,EDH Alert,5
18851,Medscape Alert,6
18852,HQ Email,1
18852,SF,2
18852,Veeva Email,3
18852,Medscape Email,4
18852,EDH Alert,5
18852,Medscape Alert,6
18853,HQ Email,1
18853,SF,2
18853,Veeva Email,3
18853,Medscape Email,4
18853,EDH Alert,5
18853,Medscape Alert,6
18854,HQ Email,1
18854,SF,2
18854,Veeva Email,3
18854,Medscape Email,4
18854,EDH Alert,5
18854,Medscape Alert,6
18855,HQ Email,1
18855,SF,2
18855,Veeva Email,3
18855,Medscape Email,4
18855,EDH Alert,5
18855,Medscape Alert,6
18856,HQ Email,1
18856,SF,2
18856,Veeva Email,3
18856,Medscape Email,4
18856,EDH Alert,5
18856,Medscape Alert,6
18857,HQ Email,1
18857,SF,2
18857,Veeva Email,3
18857,Medscape Email,4
18857,EDH Alert,5
18857,Medscape Alert,6
18858,HQ Email,1
18858,SF,2
18858,Veeva Email,3
18858,Medscape Email,4
18858,EDH Alert,5
18858,Medscape Alert,6
18859,HQ Email,1
18859,SF,2
18859,Veeva Email,3
18859,Medscape Email,4
18859,EDH Alert,5
18859,Medscape Alert,6
18860,HQ Email,1
18860,SF,2
18860,Veeva Email,3
18860,Medscape Email,4
18860,EDH Alert,5
18860,Medscape Alert,6
18861,HQ Email,1
18861,SF,2
18861,Veeva Email,3
18861,Medscape Email,4
18861,EDH Alert,5
18861,Medscape Alert,6
18862,HQ Email,1
18862,SF,2
18862,Veeva Email,3
18862,Medscape Email,4
18862,EDH Alert,5
18862,Medscape Alert,6
18863,HQ Email,1
18863,SF,2
18863,Veeva Email,3
18863,Medscape Email,4
18863,EDH Alert,5
18863,Medscape Alert,6
18864,HQ Email,1
18864,SF,2
18864,Veeva Email,3
18864,Medscape Email,4
18864,EDH Alert,5
18864,Medscape Alert,6
18865,HQ Email,1
18865,SF,2
18865,Veeva Email,3
18865,Medscape Email,4
18865,EDH Alert,5
18865,Medscape Alert,6
18866,HQ Email,1
18866,SF,2
18866,Veeva Email,3
18866,Medscape Email,4
18866,EDH Alert,5
18866,Medscape Alert,6
18867,HQ Email,1
18867,SF,2
18867,Veeva Email,3
18867,Medscape Email,4
18867,EDH Alert,5
18867,Medscape Alert,6
18868,HQ Email,1
18868,SF,2
18868,Veeva Email,3
18868,Medscape Email,4
18868,EDH Alert,5
18868,Medscape Alert,6
18869,HQ Email,1
18869,SF,2
18869,Veeva Email,3
18869,Medscape Email,4
18869,EDH Alert,5
18869,Medscape Alert,6
18870,HQ Email,1
18870,SF,2
18870,Veeva Email,3
18870,Medscape Email,4
18870,EDH Alert,5
18870,Medscape Alert,6
18871,HQ Email,1
18871,SF,2
18871,Veeva Email,3
18871,Medscape Email,4
18871,EDH Alert,5
18871,Medscape Alert,6
18872,HQ Email,1
18872,SF,2
18872,Veeva Email,3
18872,Medscape Email,4
18872,EDH Alert,5
18872,Medscape Alert,6
18873,HQ Email,1
18873,SF,2
18873,Veeva Email,3
18873,Medscape Email,4
18873,EDH Alert,5
18873,Medscape Alert,6
18874,HQ Email,1
18874,SF,2
18874,Veeva Email,3
18874,Medscape Email,4
18874,EDH Alert,5
18874,Medscape Alert,6
18875,HQ Email,1
18875,SF,2
18875,Veeva Email,3
18875,Medscape Email,4
18875,EDH Alert,5
18875,Medscape Alert,6
18876,HQ Email,1
18876,SF,2
18876,Veeva Email,3
18876,Medscape Email,4
18876,EDH Alert,5
18876,Medscape Alert,6
18877,HQ Email,1
18877,SF,2
18877,Veeva Email,3
18877,Medscape Email,4
18877,EDH Alert,5
18877,Medscape Alert,6
18878,HQ Email,1
18878,SF,2
18878,Veeva Email,3
18878,Medscape Email,4
18878,EDH Alert,5
18878,Medscape Alert,6
18879,HQ Email,1
18879,SF,2
18879,Veeva Email,3
18879,Medscape Email,4
18879,EDH Alert,5
18879,Medscape Alert,6
18880,HQ Email,1
18880,SF,2
18880,Veeva Email,3
18880,Medscape Email,4
18880,EDH Alert,5
18880,Medscape Alert,6
18881,HQ Email,1
18881,SF,2
18881,Veeva Email,3
18881,Medscape Email,4
18881,EDH Alert,5
18881,Medscape Alert,6
18882,HQ Email,1
18882,SF,2
18882,Veeva Email,3
18882,Medscape Email,4
18882,EDH Alert,5
18882,Medscape Alert,6
18883,HQ Email,1
18883,SF,2
18883,Veeva Email,3
18883,Medscape Email,4
18883,EDH Alert,5
18883,Medscape Alert,6
18884,HQ Email,1
18884,SF,2
18884,Veeva Email,3
18884,Medscape Email,4
18884,EDH Alert,5
18884,Medscape Alert,6
18885,HQ Email,1
18885,SF,2
18885,Veeva Email,3
18885,Medscape Email,4
18885,EDH Alert,5
18885,Medscape Alert,6
18886,HQ Email,1
18886,SF,2
18886,Veeva Email,3
18886,Medscape Email,4
18886,EDH Alert,5
18886,Medscape Alert,6
18887,HQ Email,1
18887,SF,2
18887,Veeva Email,3
18887,Medscape Email,4
18887,EDH Alert,5
18887,Medscape Alert,6
18888,HQ Email,1
18888,SF,2
18888,Veeva Email,3
18888,Medscape Email,4
18888,EDH Alert,5
18888,Medscape Alert,6
18889,HQ Email,1
18889,SF,2
18889,Veeva Email,3
18889,Medscape Email,4
18889,EDH Alert,5
18889,Medscape Alert,6
18890,HQ Email,1
18890,SF,2
18890,Veeva Email,3
18890,Medscape Email,4
18890,EDH Alert,5
18890,Medscape Alert,6
18891,HQ Email,1
18891,SF,2
18891,Veeva Email,3
18891,Medscape Email,4
18891,EDH Alert,5
18891,Medscape Alert,6
18892,HQ Email,1
18892,SF,2
18892,Veeva Email,3
18892,Medscape Email,4
18892,EDH Alert,5
18892,Medscape Alert,6
18893,HQ Email,1
18893,SF,2
18893,Veeva Email,3
18893,Medscape Email,4
18893,EDH Alert,5
18893,Medscape Alert,6
18894,HQ Email,1
18894,SF,2
18894,Veeva Email,3
18894,Medscape Email,4
18894,EDH Alert,5
18894,Medscape Alert,6
18895,HQ Email,1
18895,SF,2
18895,Veeva Email,3
18895,Medscape Email,4
18895,EDH Alert,5
18895,Medscape Alert,6
18896,HQ Email,1
18896,SF,2
18896,Veeva Email,3
18896,Medscape Email,4
18896,EDH Alert,5
18896,Medscape Alert,6
18897,HQ Email,1
18897,SF,2
18897,Veeva Email,3
18897,Medscape Email,4
18897,EDH Alert,5
18897,Medscape Alert,6
18898,HQ Email,1
18898,SF,2
18898,Veeva Email,3
18898,Medscape Email,4
18898,EDH Alert,5
18898,Medscape Alert,6
18899,HQ Email,1
18899,SF,2
18899,Veeva Email,3
18899,Medscape Email,4
18899,EDH Alert,5
18899,Medscape Alert,6
18900,HQ Email,1
18900,SF,2
18900,Veeva Email,3
18900,Medscape Email,4
18900,EDH Alert,5
18900,Medscape Alert,6
18901,HQ Email,1
18901,SF,2
18901,Veeva Email,3
18901,Medscape Email,4
18901,EDH Alert,5
18901,Medscape Alert,6
18902,HQ Email,1
18902,SF,2
18902,Veeva Email,3
18902,Medscape Email,4
18902,EDH Alert,5
18902,Medscape Alert,6
18903,HQ Email,1
18903,SF,2
18903,Veeva Email,3
18903,Medscape Email,4
18903,EDH Alert,5
18903,Medscape Alert,6
18904,HQ Email,1
18904,SF,2
18904,Veeva Email,3
18904,Medscape Email,4
18904,EDH Alert,5
18904,Medscape Alert,6
18905,HQ Email,1
18905,SF,2
18905,Veeva Email,3
18905,Medscape Email,4
18905,EDH Alert,5
18905,Medscape Alert,6
18906,HQ Email,1
18906,SF,2
18906,Veeva Email,3
18906,Medscape Email,4
18906,EDH Alert,5
18906,Medscape Alert,6
18907,HQ Email,1
18907,SF,2
18907,Veeva Email,3
18907,Medscape Email,4
18907,EDH Alert,5
18907,Medscape Alert,6
18908,HQ Email,1
18908,SF,2
18908,Veeva Email,3
18908,Medscape Email,4
18908,EDH Alert,5
18908,Medscape Alert,6
18909,HQ Email,1
18909,SF,2
18909,Veeva Email,3
18909,Medscape Email,4
18909,EDH Alert,5
18909,Medscape Alert,6
18910,HQ Email,1
18910,SF,2
18910,Veeva Email,3
18910,Medscape Email,4
18910,EDH Alert,5
18910,Medscape Alert,6
18911,HQ Email,1
18911,SF,2
18911,Veeva Email,3
18911,Medscape Email,4
18911,EDH Alert,5
18911,Medscape Alert,6
18912,HQ Email,1
18912,SF,2
18912,Veeva Email,3
18912,Medscape Email,4
18912,EDH Alert,5
18912,Medscape Alert,6
18913,HQ Email,1
18913,SF,2
18913,Veeva Email,3
18913,Medscape Email,4
18913,EDH Alert,5
18913,Medscape Alert,6
18914,HQ Email,1
18914,SF,2
18914,Veeva Email,3
18914,Medscape Email,4
18914,EDH Alert,5
18914,Medscape Alert,6
18915,HQ Email,1
18915,SF,2
18915,Veeva Email,3
18915,Medscape Email,4
18915,EDH Alert,5
18915,Medscape Alert,6
18916,HQ Email,1
18916,SF,2
18916,Veeva Email,3
18916,Medscape Email,4
18916,EDH Alert,5
18916,Medscape Alert,6
18917,HQ Email,1
18917,SF,2
18917,Veeva Email,3
18917,Medscape Email,4
18917,EDH Alert,5
18917,Medscape Alert,6
18918,HQ Email,1
18918,SF,2
18918,Veeva Email,3
18918,Medscape Email,4
18918,EDH Alert,5
18918,Medscape Alert,6
18919,HQ Email,1
18919,SF,2
18919,Veeva Email,3
18919,Medscape Email,4
18919,EDH Alert,5
18919,Medscape Alert,6
18920,HQ Email,1
18920,SF,2
18920,Veeva Email,3
18920,Medscape Email,4
18920,EDH Alert,5
18920,Medscape Alert,6
18921,HQ Email,1
18921,SF,2
18921,Veeva Email,3
18921,Medscape Email,4
18921,EDH Alert,5
18921,Medscape Alert,6
18922,HQ Email,1
18922,SF,2
18922,Veeva Email,3
18922,Medscape Email,4
18922,EDH Alert,5
18922,Medscape Alert,6
18923,HQ Email,1
18923,SF,2
18923,Veeva Email,3
18923,Medscape Email,4
18923,EDH Alert,5
18923,Medscape Alert,6
18924,HQ Email,1
18924,SF,2
18924,Veeva Email,3
18924,Medscape Email,4
18924,EDH Alert,5
18924,Medscape Alert,6
